id,square_term,sentiment,text
gp:AOqpTOHQfsldJylKr6wsG52gAaSZJ0QJOM-ocg9By6OfsWUAHZIm6Y1zXh76tdnqbmDI5rVshTNmQ_7DUwGFag,0,neutral,VCS SÃO UM LIXO
gp:AOqpTOFlEyc2xBrVIJcOhRoPUln9frYTeNZaO8jTumNNtcggt3SFcKgVKskPJW_28HuabJQuT3V0wwZ7AzrTBQ,1,positive,"A senha enviada via SMS não aceita, como resolver ? NÃO FUNCIONA, JÁ TESTEI SMS, E A SENHA QUE CHEGA NÃO ACESSA, PROBLEMAS NO SITE E APLICATIVO DE VOCÊS. VERIFIQUEM!!!"
gp:AOqpTOG5WvsFtGQj2lSyRvNt8Lpt-xoRZ7AEp99MjzP6iN0e-ypRU1jH_VZpJZ_-_w2g2d6P1BQu1_WZwpvXwQ,0,positive,Muito bom.
gp:AOqpTOGsPlvxxxtLW7rZvGv7oiPf5cTVe2JtKvd2h9efSN1tNS2RZ_4u78BpiRNp1GAVaeaOtwBUl4BpoZUDzQ,1,negative,PÉSSIMO NAO CONSIGO ACESSAR DEVIDO A UMA PROVA DE VIDA QUE NUNCA ME RECONHECE DIZ QUE NÃO HA REGISTROS BIOMETRICOS PRA ESSE DOCUMENTO E NAO LIBERAM MEU ACESSO
gp:AOqpTOFTKvUp1bq0WCawfGSO6LfNerQUsqu0XbaHKSeSzOPABefPs_tqF4p5TB-rYYIx9YmT7Qwa0zz4B139xA,1,negative,Para recuperar a senha é horrivel
gp:AOqpTOF64H3MoSlSruQ7cF1T6Sgj4MDeUVDlyL-dl_HTpGvWX8Au_G38m2ioFe1Kt1_ogfxj90KFk7jcTZZ8eQ,0,positive,"Diz que eu já tenho um cadastro e eu não tenho, não consigo fazer um, o que me impede de acessar a Pagina do Participante do Enem para saber se a inscrição foi finalizada ou não. O que devo fazer?"
gp:AOqpTOFItkoka_wLOQnGnpcH9giE_gau_Gt2fXhjrUJPfLVFQtSbZPVeLbQ5V_rMajTwqgl5qSBAzP2MAH_Jig,1,neutral,"Não consigo utilizar, cadastrar novo usuário, diz que já existe, mas não cadastrei a senha em momento algum, dai a mensagem user ou senha inválida"
gp:AOqpTOH9-LrIg8y7KdLCqeB3XUUUK0qlnGse2-wKw5Z-BWEfgeySk6nql0qug4CFp9dskdzL-Z6bPlGOoBKxaQ,0,negative,Falta opção de trocar senha
gp:AOqpTOFPqzafHBG4cgdOmKY5F92kwDZLEgQcTvdzmi9GMjU88yhW4wYSKnrkXj2u-WKGa1nQbJ4BXyuD-L4p_g,1,neutral,"Estou tentando redefinir minha senha, mas sempre que eu peço o envio do código para o meu celular, volta para a página inicial, e eu preciso redefinir a senha"
gp:AOqpTOFkeGr-66j-0ny0Kdod1h3uJWkj1TLX9BEkdLFeDF2tbHGO1VvLOrmDrVpvhdEudk0_pekRjQNzIvkWxA,1,negative,Muito complicado para mexer e ainda da erro a cada página.
gp:AOqpTOGZhWC-213CJ4ikOTdfw2EXvskdyTuk3396IU958gb5uvnL5Azb4I_SPalO_JaumwZ--a0s6Bdy930u_w,1,negative,"So ser app do Governo, aplicativo amador sem opções necessarias para prosseguir. Preciso imediatamente pagar o Boleto do Enem, revolvem logo este aplicativo inutil."
gp:AOqpTOFUKTlafkCQGeNGZ2CQuDBOmtUjHq0lH_u96adlY1s2Zb_NFisxA_jvtmYciGzH7xuSiK2gg5nkdFeSVA,0,negative,"Péssimo, diz q eu já tenho cadastro e não consigo acessar, nem a opção de redefinir a senha tem , péssimo"
gp:AOqpTOEoqLl85VhUUMGSi2jyJLFNEgM5z8bYWdOEQJ4L0abQm4WHcIDoHzWwufa-No85JHpPo3GNIyxbpq-gVw,1,neutral,Um lixo! Reconhecimento facial não funciona
gp:AOqpTOE8s-IXH5wrrIhi5rmV6eHqiiQqrVH95orWSgLJnMJtCw5ma9_pgqaOkaAqDLMlBwu3HmGUBQ3roYbGOQ,1,negative,Bom dia! Tem dias que não consigo recuperar minha senha para acessar minha conta. Preciso da mesma para a realizacao da inscrição do enem. Parece que tanto o site quanto o aplicativo em si apresenta irregularidades. O que devo fazer?
gp:AOqpTOEDaKxeBQ08Wks7gI1hXr6KIAysZSdiW1BH9CeykdOeg5jq7O4wy3c0ykXehattnKb6PGXe9nXmPks3xQ,1,negative,Lixo não funciona. Não deixa vc acessar e nem recuperar senha. A área de digitar senha só falta marretas o teclado pra inserir algum dado e não reconhece nada. Respondendo ao desenvolvedor. Fiz isso no site e App e nada de funcionar.
gp:AOqpTOGrp_pzYN_PfEvrnbwMVQEW0JvypCGjZutZy6-2KXbstUL7xHs1vgLFbnvgOVBQP6MDNf-ZcMFdOiilpQ,0,neutral,Pessima
gp:AOqpTOH4kvU5SeixTIhI8Vtzrrj1iiqJIzNPE-jWkjAI9_p-HROGx6-ysTCjXxICJS_JQkRlW3ttC0I3G-jGXg,0,neutral,Não funciona
gp:AOqpTOE0rVJDo4Y4qC3avw29N95CYOknj2IzuPsGFeThdiGDGmtSLEi6g27YENpWR-d2X3U8yOjthR-Z93keGw,0,negative,Pessimo
gp:AOqpTOHC_WcROulmEaofROueH_Zwe-AVrZ6uPe-qF7jk6H6YbHhb2qrU2ebfImYk-S0oi6B4KXvpPfOVS-oqgw,1,neutral,Não consigo recuperar minha senha
gp:AOqpTOEOC4Q2JdFFWR5EvnrnZ-DfoAkC7DfnuRcu1iSOIdrsQcptQB9CVcWmm_rGbo2P01x4XqmWGvzYOIddwA,1,positive,"nao estou conseguindo recuperar minha senha, ja tentei varias vezes, coloco para receber o codigo no celular mas n tenho acesso a pagina de recuperacao da senha, ja tentei por reconhecimento facial, ja li o Faq para login, mas ainda assim n consigo mudar a senha e preciso disso para poder verificar o boleto para pagamento da inscrição enem. Preciso de ajuda"
gp:AOqpTOE_XJa5LJpWg1kOe7JQ3p-efOh9768EiHlKg_BvGXVX69Zv3-Gb54jcu3gL-NQWzkx-zJbu0F_wagnlcw,1,positive,"Fala que tenho conta mas a senha da inválida e aparece um e-mail e telefone que não tenho acesso. Por isso não consigo alterar minha senha , deveria ter uma central de atendimento pra que possamos resolver isso. Preciso consultar o pagamento do meu acordo individual e não consigo ..."
gp:AOqpTOFzFCZRqzkDJs_2WNBtYCq9yVhgMQjF5QJ3snhzMaDDOPGJdHnbaZBQ4OFKyXl4i-IiXdc3GbJT7JQS9w,0,negative,Sinto nojo do governo
gp:AOqpTOGhEa2fa5nAbcj_YsqznyRCv7dS152sBexyTZjHPcZGwNVDNWuFu-DLF2LXm_o9gxS1FVwku4PUAxSxig,1,positive,"Tento logar e diz que usuário ou senha está incorreto, não aparece opção de recuperação de senha, tento cadastrar e diz que já possuo cadastro. Não adianta mandar a opção do site de ajuda pois tentei todas e nenhuma funciona e o usuário fica feito barata tonta seguindo os passos da ajuda de vcs que é totalmente diferente do sistema e mesmo assim não funciona."
gp:AOqpTOHyqb57Z8KFF7NcVmea55GIm-G4PjU5SJ5YbnD_vaCBgabJ8rMPxobVWwitr6kvsAi8tgrotioYxkEZBA,1,negative,"Não consigo recuperar a senha, chega a mensagem de validação no celular por SMS mais no site não abre o espaço pra digitar. Horrível o aplicativo"
gp:AOqpTOFJWAUCXqVqvkC_KlRU2bonO5zwxIUP2KJ5WaFqAVBD4sG63KkThDADTQP8PMsuYiMX3Vg3TZ1igLirSQ,0,negative,"Serve pra nada, já que dentro dele estão os outros apps que eu já tenho. Vamos viver de commodities pra sempre: somos muito pangarés com modernidades! 🤦 Desinstalando..."
gp:AOqpTOFdJY-CX-XRf2TkbTj53QM6t5jt5sVFckYn11iAdpHxuAMyWnCE2nHImztMg1u7Kt3h1B4VsYxlPOxTAA,0,positive,"Eu quero entender, o pq quando vou fazer meu cadastro diz que eu já tenho? E tem um email cadastrado que eu nunca vir na minha vida"
gp:AOqpTOExILItbXUNohUlNE2SO-lcdzhZvKKdobGpUESi24dAh0b97Tn9bbdMOH6kGEwEi61cpQgQPSOMUn4zHA,1,negative,"Eu esqueci a minha senha é perdi acesso ao meu email que tinha cadastrado e aí não dá pra eu trocar a senha, isso é uma falta de respeito como eu vou saber o local da prova do enem agora vou processar vocês na defensoria, é não me manda mensagem aqui pra ir no site coisa é tal enviar foto é selfie é foto do documento isso não adianta já mandei várias vezes , sacanagem isso"
gp:AOqpTOF4XidcnjLF-9_s6AW_lMGSqc7oFeQeOWSEFtDoiXks4XeU3GJA-p-XDcw_3BptXBSR2EDjl7FbRqvlSQ,0,positive,Bom
gp:AOqpTOFXg_zf03Q2rLqDeZAj3RknA9lj_eYM-13U4pfPZXbZvO_4dCNwsms81NlbRY7HI43qfwu6BiSCocB2oA,1,negative,"Aplicativo horrível, tenho login e senha mas não termina o login de jeito nenhum dizendo que a senha está incorreta e quando peço para mudar a senha da erro."
gp:AOqpTOEuOdXAfpw90c8XKIRFvUizNTXjKnkWjAYHLmlYAsRFwXEQ88jgIGXPfLdXBM5AJEddhTzTXjfzg6rd6w,0,neutral,Meu
gp:AOqpTOEcVfrFzpfKc-IkHiTNoGgME1rT61zg0PMzIvX6wBkWO1lV4uEAqnSpY7CJc19Kitw6ljiTkUuf81daPg,1,neutral,"Não consigo acessa, pois tá falando que já tenho cadastro. Com o CPF, e não co sigo redefinir a senha."
gp:AOqpTOHSdPf9gFcVq0jlw0ySuFSvOywyAj8vt9BBIkR_FHB4iDCh-FRa8jF2AP1InZKLag5LXn4tz8lcKYELXQ,0,negative,"Estou indignada e revolta por ter meus direitos de trabalho proibido pelo degredo do COVID 19 , e a único apoio que eu deveria ter do auxílio emergencial sendo negado!!!"
gp:AOqpTOHFpeylIcm_hF-LFgkXFOTAuNtumUNVZCJL38enlagmWxd77PC2LHBht802cv59K0NPpkFUC8r5UctBrA,0,negative,"Não consigo fazer o cadastro, porque informa que já possuo. Mas nunca cadastrei nada , número que consta para recuperar a senha não é o meu, já entrei pelo FAQ pra informar sobre isso,mas a página SEMPRE da erro quando finalizo e solicito o envio , já tentei pelo Chrome e Internet Explorer como haviam me dito, mas o erro persiste e não consigo ter êxito. O que faço, preciso de ajuda. NUNCA FIZ NENHUMA CADASTRO!!!!!!!!!!! TEM ALGUM NÚMERO QUE POSSA LIGAR OU ALGUMA E-MAIL, PRECISO RESOLVER ISSO"
gp:AOqpTOFWhEKSuVwCx-Wc-klUiPU-8U9WQZok_wxwfXnEBVNl5cEg4I3geo2qBAKTZfcUBIllKHMPEdQis_FEPQ,0,positive,Bom
gp:AOqpTOHR7ni3I1B4kYWhxGJJSIIR0h9XzFV4745erDFH74iPRkQgODLXbRaiZKYwh7ZIv_XLzHkkXQdmMCdqGw,1,negative,Ola como todo app do governo e uma lástima esse app ta difícil registrar a face no cadrastro
gp:AOqpTOHnnlH-f0SS_1qOAPB6R7DzdzKmdOkUz7tQAOahegSq4T_pxlGl-wLvlMaJhFO4M-wfZbBK83anr3YCAg,1,neutral,"Tento fazer meu cadastro fala que já tenho cadastro, como faço pra recuperar meu cadastro."
gp:AOqpTOE4tOAekmOhcTYCXiwqBFcShlXVjaa1iyl1XehgFxlrCaK_q_ejbPDTw3H0Qll3PwwgZKkFkjor_gJ3cg,1,positive,Olá meu neto fez cadastro no aplicativo de escola com o meu CPF e colocou o nome dele mas agora quero mudar o nome dele e colocar o meu para ficar meus dados
gp:AOqpTOEZ-a3zoFqdimReQoxw9UT-X4i8LK71JzY4cnd89AIxMlTFO3Phha7F4wEcpDl3uyIJ8bv7xiUbRaGMSA,0,neutral,Campo da senha não esta recebendo a digitação
gp:AOqpTOHw_i6ZlQsC--i1AZH-nxUqEn9O_LMXZqcWJfsCr7sseBr4xZA3teW9UZw4Ck5DeXTN1RJImpRxQP5i7g,1,negative,Muito ruim eu não consigo entrar quando eu vou tirar foto não vai
gp:AOqpTOF3eKBd890o-IYqtBEY47VmplIuJ0zGpMpbafGiivvpa3luWK8n24tKEFVqS--WBWzx0uNf1AAJyxbK7Q,1,negative,N estou conseguindo acessar minha conta quando vou me cadastrar diz q já estou cadastrada mais n estou poderia me ajudar.!?
gp:AOqpTOFOW59wJm-Pto6zeKRKMsWzOJDNn0IJz3t5fmJABiIX0n0wmLMqNS00OZj404jmF-c58GFC_xO5X7xcgg,1,negative,"Esse negócio de ficar piscando e sorrindo pra provar que ta viva nao funciona deveriam pensar em outra coisa,por causa disso não consigo acessar o aplicativo,foi muito mau pensado"
gp:AOqpTOF4Bf_jpkLuAC27UjXoBT5o1ilYsvFCbv89HfEsKDIKvD0JTjdRt_rjbicmt8A2JNx9MMpWwdBCFDVeng,1,neutral,Quando entro no meu cadastro pede para tirar uma foto e fica constando q não bate com a biometria solicitada.
gp:AOqpTOEXbMIYLYGzf6iH_0PSbLObryk5MiW5_jF-feMlRNzyQBVUlsyC27IgiDvWWJhnQnTwH8VJYKw9uaPKWQ,0,negative,Muito ruim
gp:AOqpTOGPz9AZjuIn0sCCnePOKKcWcUH6HuxgXQIvuxPSnNGEP9JqAEUUNcbMRz767gLdiZs86re1o0Y1rk9lOQ,1,positive,Acabei de cadastrar quando digito minha senha não aceita muito ruim esse aplicativo
gp:AOqpTOG87LL19aZZSQcZpzBuuXyEw0X_rZQf5WydbtmsSKcCxJxvNCPS9IOZ0iv9OzCfpkhXi6kZ5B2oPDR3XA,1,neutral,Aplicativo lixo mais de 3 horas tentando é não entra
gp:AOqpTOHpuiNIN5FGHl9gSYVBDfGsakCjPNsR0Z1kStkJ-fHi7zPF8rt0oYV7aBJyBqkvQq-uKduo3KWyymE2Qw,0,neutral,Dis que tenho cadastro como nuca vis
gp:AOqpTOE5BKRpWKkg22HpmaIhc2sMIHJ9W7a2BZs3b164hnFKcIgJFXeESpn1e6SI_WkX7f-2krrjCRyMDrsBhQ,1,neutral,"Diz que tenho cadastro assim que terminei minha inscrição no ENEM,só que não tenho. Agora como vou conseguir acompanhar minha inscrição sem a senha?"
gp:AOqpTOFaWBrDpqGaBhwZUwPEykZXIwEwwOEhW0ECXPEHScoIjiNp1z3gmiKBkLasxa2UQpp0o10kWLICVTrHuw,1,neutral,Lixo de aplicativo. Diz que não reconhece o próprio código gerado.
gp:AOqpTOEz3_hAibKLivAEEWLyoyfAEGEgmhhxlglWLIIN0mEl8vP9Ud4cH4hNTsizxr23KTH7QA7iaK0n4lLLnA,0,negative,"Quero saber como recupero a senha! Lá informa que NÃO possua um email cadastrado. O telefone que tem cadastrado lá não está mais comigo, minha CNH não é digital e quando tento associar o banco ao aplicativo, vcs enviam mensagem para o mesmo celular que não possuo! Estou ptecisando gerar boleto do ENEM e vcs estão me deixando de mãos atadas"
gp:AOqpTOFb6NAjMJsOZpU908EuGOrE7EdyHtSNrrecd3VJ49Ie-f9ED4c1cO5Zyk7r2Djv3SN0ct0ssq45TBpMxg,1,negative,NO consigo acessar diz que eu já tenho uma conta cadastrada mais não tenho
gp:AOqpTOHNv4qvU594yl1dYymsjkNWGN7DpwYwodOfu_Ky5pnH-gpyVZ7ftb9K_a63o1hmctrZxXmpMDPdkvdj0Q,1,neutral,Coloco meu CPF e dis que já sou cadastrada mas eu não tenho a senha e não tem a opção de redefinir e agora?
gp:AOqpTOHXN1qcJ6Qhk7AtY1iKG4vSg2LsYdV0QfVbQXZKxHoEZaCbSr22aC417SQ7jmNVWQmEJl2NHybbh_TMlA,1,negative,"HORRÍVEL ! O aplicativo diz que o CPF cadastrado na tem um acesso no gov.br, mas nunca foi cadastrado em nada do tipo. Aí eles mandam a gente pra um site, lá eles mandam pra outro, que no final das contas não tem como acessar porque o site não é seguro. Preciso de uma resposta."
gp:AOqpTOHtdRievwAOaoP0vukZHqbZwpT3y7Mfp0lyqEqe1bD9KF428rrmH4OsSG3MWwlvrXl92P9SRIABpzq8tA,1,positive,Até o e-mail que é fornecido da erro. Preciso acessar para obter documentos mas o app não é intuitivo e tem falhas q impede o acesso. Nunca me cadastrei mas diz q já estou cadastrado. Como posso resolver isso?
gp:AOqpTOEbcL64ocp-L5NyWm-R2_MB_88ZZdJ9uF5wWf5EUCbmulqer75beBl-GLZTNRnLD1Xa3ygNHwp3Y1y9hA,1,negative,"Alem da demora para o reconhecimento facial , a imagem fica TOTALMENTE preta !!"
gp:AOqpTOHLInAqw90ySPsqluWwTeQiA6oUGjK_45BAhVjZI_YNJDghzD7PCeqZ_BHFHTs-NLoQ8hxyyISN-46hYQ,0,positive,"Diz que tenho cadastro,mas o e-mail e telefone que aparece não conheço. Não consigo acessar"
gp:AOqpTOHCR03krXxh1olXbmnTI9e_q86xin5UhL0FoaMvelHgOUDDh2urLPekDmpJVE8RQiOJuu5SHJYL4aItYw,0,negative,"Quando tento entrar aparece que já sou usuário!, mas eu não criei uma conta, sem falar que no meu dispositivo ele está travando, bugando, acho auguem está usando meu cpf, como faço para recuperar o acesso?"
gp:AOqpTOGf7sYRGdHXzArsPFv7JgNCaONwhctdNGpyG1uqg0RhJhCwI1q0_4PIJ2SbKM2_JQy3-1oMp0Xnogr-og,1,positive,"Não funciona, nunca fiz face biometrica pra banco do brasil e o mesmo me pede algo do tipo, sem isso não consigo acessar a pag"
gp:AOqpTOH63d53VjYB6rWfTztN2ZEXD9JMzfHgad5ZMb3gYQjWV2TglEYX6B-Era8C2tOWgRbihBB0n0QKJyjUqw,1,negative,No meu casa falou que já tenho conta mas todas as senhas que colo da inválido. Muito ruim não dá nem para atualizar o cadastro não tem opção. Querem ser tudo digital mas não dão opção muito difícil
gp:AOqpTOHo_oLndCl2iny51X2m1mmhrh10H-2W1uimISXw0kQElgIPop50BQMFE-BCtk3XgEE9spkL1lxsqJqXEQ,1,negative,"Não tem como resetar senha. Não lê o Qr Code da carteira. Em resumo, não funciona."
gp:AOqpTOE_fX4kTI-ddCR_urG7iWUnUFMedE5aXGNLj5zGTQ3_EolJyyOqtGLMjy-Bz96V1qw9aP9TUoWzU1tAMA,1,neutral,Eu esqueci e o sait nao manda outra senha para conseguir entrar no sait
gp:AOqpTOGKTFAVfwIIIBktPt6UTQxe1nnshyUKZoSSyoQfSelr0xxbFif1KidXLRuKKvkuM8zVC_OPpWQMgc_BUg,0,positive,"Alguém criou uma conta com meu nome, CPF e telefone DDD 011 não fui eu com farei para regularizar. PS Meu email"
gp:AOqpTOHwgygWvAQFZ6efsfnBtp0y5S-oK3TTDk_bHM84wyTqGnmujpIh8dD65wboFJIrv80_6RfKU96WD0aouw,0,positive,"não compreendo, eu fiz a inserção do Enem e agora aparece que meu cpf não foi cadastrado, e que não à conta. Me ajudem!!!"
gp:AOqpTOGCdKnLTKzYIgqWHXQnNstVeuF-PXjjT9EIoDUo1p5o5WYqGXobP4aGxYJd0jvHcAQma_xHY-TcQfCfHw,1,negative,"Péssimo, pois pede uma senha temporária, e eu não tenho senha temporária! Não consigo acessar..."
gp:AOqpTOFd-QQRhDZ4V6rb7bQfXgVWTU1Pa3U9DnTuhD-PHvaYa36PSdJ2hzGOTMyt4voMHJIt2JAR6czgEP4K-A,1,neutral,Não tira a foto
gp:AOqpTOEeR77Gc-rwa5ZeJ3PMxbipAl3xPxfg4RDaZIIMR2QNf8KteaLGHPYWsBIgxyDowuVrWWGFi1Wu75SBlw,0,neutral,Isso é fraldi alguém quer pegar os dados das pessoas
gp:AOqpTOFsqQ9zFpcpgJeh4ie-5hzRnTUkaie7-hi9FyTZXGxwSWwovsnjVyDfc4QYWOyJw9enZqSKyaKF8Uyxnw,0,positive,"Está aparecendo que eu ja tenho cadastro so que o email eo número nao sao meus, não sei mais oque fazer"
gp:AOqpTOEFsi0P1b_hKnG7Rvq_W70tfZ_zs8el3daeVt8z3ZXfHt9IeDDz5qTQbNNKbvvQ_nJtl59ntPXcHXdYnQ,1,neutral,Quando entro fala que já tenho cadastro mas nunca fiz e nem sei a senha como fasso?
gp:AOqpTOGGc3MtQjTCF5nIaQfF0vfriiS-Pp_6hr-plEZhC9YiNKui2r-Cd3cBm3oEaMaFWsrPESa_rQZDRmuTWA,1,negative,"Péssimo, não consigo recuperar minha senha pois o email cadastrado tá inválido e não tem como alterar, preciso fazer a inscrição do Enem e não consigo fazer sem o acesso do gov.br, arrumem esse site horrível"
gp:AOqpTOGciov-5C-2SBPhFF8l_0HplhU8MfyjFpapS_SWsrjDH_4uts8OfJbgCn_xU02Ywcfy-QQiAlLa8kYaWw,0,negative,Esse aplicativo e péssimo
gp:AOqpTOEdUoPGZVVYhnuI6JEawzTlK0hsV37x2XP3jD5z3z_Q5RyVeUg5ABZfm09qWzGhqfxLGoJT3-Wpq0afmA,0,negative,Esse App e um golpe ele diz que tenho conta nele sem nunca ter nem acessado cuidado pessoal.
gp:AOqpTOE7il_2WMqsYS0dLmDYWlSUyoYekHCH7yb90-LACVzQnjCf-ECICQm0qO4OvGwbuCt2UofHtcppSsfHog,0,neutral,Esse aplicativo serve pra quer
gp:AOqpTOHIgg7Y6lmNast7_Y5eYg1dfeBs-tj9qW7MKMMJhCs-wBsw8YEYrATol6pN6uVLH9EaB9Z-gkcDMJt2Bw,0,positive,"Não consigo efetuar login, pq meu CPF já está cadastrado, porém eu não fiz cadastro e quando vou trocar a senha, tem um email que eu desconheço e não me dá permissão para tentar pelo número do celular."
gp:AOqpTOGZjIGqG7YiKM9BNT6HP36Ze2eInssxdPMVIMv_2QBOI0BuLny8JdAFuWmZp8zSFS-E-VsqNTcAnGAZSQ,0,neutral,Gente pra serve isso eu entrei cadastrei td certo mais não serve pra nada.
gp:AOqpTOEt61_BkpcHKgEj_pGSHJOTUt9_7KizFvv5EdVsUIIytBdUGyMxpq2WDBymxPgMpriW0dJ6UK-eipQ4zQ,1,neutral,"Nao consigo acessar,quando tento aparece uma mensagem que meu e:mail ja foi cadastrado. Nao lembro de ter feito algum cadastro."
gp:AOqpTOGTKDBhzKqVMLbEK_RinNdssrTkTrHP7Qyf8b1Hdr1Sxo2eAKmKdPRs6uU7INrx7Jy7TU7AHDSUs6MzGQ,0,negative,"Alguém está usando meus dados, quando fui fazer meu cadastro diz que já está cadastrado, e o email e telefone colocados não são os meus, preciso fazer o login para me inscrever no Enem ou no caso serei prejudicado (E as perguntas de ajuda que o site oferece não ajuda em nada a resolver o problema)"
gp:AOqpTOEu49IYkL9loImIQls74_k7DhrWJD0woiUQ-5wVPS0K_4GFT-yON4kKdCSvjyTt2mWgRCM4cM_3gszwrw,1,negative,Não consigo terminar meu cadastro. Tendo responder o questionário mas sempre dá erro na requisição
gp:AOqpTOEMv4c12Ls9wI8OtugGI85uZpOAfRmexi-r8KbIcJj7RacEHik9kskI9Dvo9-tcpvD9iQklkej2uDAHgw,1,negative,"Aplicativo inutil. Tento cadastrar mas não consigo, por não uma caracteristica para cadastrar . Aplicativo do governo o que poderia espeperar."
gp:AOqpTOGuvFdrh6Mvm4U_hvGphNkRHRdh08TtRhuEfdP6-efkIPFQaFsk4fyxxnx21OJIOrFSWeYj3lY_IwNGHg,0,negative,Nao ajudou em nada eu ja fiz todo esse procedimento. Clico esquecir minha senha so q nao recebo o email e nem mesagem no celular pra recupera senha. Ja perdir um enem sera q vou perder de novo?
gp:AOqpTOHwtbfp1_bAbWcgRfveU0-unp7qIYwfDdrtZgcPPGSshMfppUcnPxu4RrK3pGrlkCe3dB_nuOv4Bi2Y0A,0,negative,"Existe um cadastro com meu CPF que eu não criei com um e-mail que nunca criei e não há lugar nem um pra mudar isso, que segurança é essa"
gp:AOqpTOH7TfrqFUMS2mYHV-f-l_LcEMCGrtN7DBCdnENaAm8NlOPrs3tsPIrYr0pzXSBfFfSkn7MuU-_q3sXcAw,1,negative,Muito ruim não consigo concluir o reconhecimento facial que na verdade nem deveria ter pra entrar no app.
gp:AOqpTOE3BhRHmsITLsZOBZo4sXIRuEGCtLAfjA-AcGus6seOo00ivfESL7BdsSh5R5fql34oi0pxcwsJFffhow,0,positive,"Boa noite, quando boto o CPF fala que já foi cadastrado, e vou em redefinir senha aparece um email que não conheço e número de telefone que também não conheço! Como faço pra conseguir redefinir a senha."
gp:AOqpTOE2cCoe__uFWUpimC5ip-8lo2rDJT2bi2sIlNruv5CszmlHhEgQjacKTXfMPw9ExcvN12eskzy9mgQpmw,1,negative,Péssimo não atualiza número de tel não chega msg por email não serve p nada
gp:AOqpTOHLLKZFvX_krUOyPx5PVB8-uha2OKRfn6-8SMfl5ZgAALnGVA2MqDHuwzwEoeya0TyMrU4P8x-UwZE3jQ,1,neutral,"Eu tinha feito um cadastro em um outro email, só que esqueci a senha e o email, como faço pra recuperar?"
gp:AOqpTOEkinVCBDROUrxmEWWee2pspVo0irQFGU7mitMs_MqQiEm1odRGg7cs6cK11ZVvUYtwEoFB-8W18MJq1A,1,positive,Gente eu não consigo acessar . Nunca fiz cadastro ai para entrar. Quando eu faço diz q já tenho uma conta . Na opção de redefinir a senha . Não tem meu telefone cadastrado e não é meu email cadastrado . Não tem como entrar?
gp:AOqpTOEBX9dd4gIRNqYj52U4m-EaxD4b-0PJuT3xfDvkZ7TpBFOTTTZ5kII2AHMkvIJ-WY0g-dkSLo_5Eyhn7w,1,negative,"Quanto tempo leva para fazer a validação facial, fiquei mais de uma hora rindo e piscando e nenhuma resposta?. Estou irritada, isto é um absurdo."
gp:AOqpTOGHJTlOr18bypw2JQyeX3vYsX9g-_ZCbcmtWacm17pnSjMsJL6XZ2FYd3D4R_TCm3OKihfypiRmUdL7Ig,1,positive,"Meus dados estao desatualisados no site, nao lembro a senha e nao consigo ter acesso a nada,gostaria de um numero de telefone pra contato"
gp:AOqpTOETqn5V33leJuM4ovds5rzkhjBaxw9jGZ31jwsgBMnhq2-cl1Z-eUzyRQr4M4UrJt8mgTxxOsBDSGKQkA,1,neutral,Não consigo entrar mas já tenho cadastro minha foto na hora de analisar diz que não tem cadastro biométrico
gp:AOqpTOEcbR04sXkwHkkXwh4F3DyM-1UKy83_wWKNhrWC1zXAbyHbS9v99S73ldVT4UY5465jX7okjDhqwA8wCQ,1,neutral,"Quando vou entrar na minha conta só fica em autentificação e não sai de lá, não aparece nada só fica branco"
gp:AOqpTOEA09XyR1R5CrqdIXrDvQz2pmE-FLOvqZhJ4U1KtyvSV1-RDgp-VvEUzCWHffrMc50-BAVIGhpeleJoJw,0,neutral,"Há uma conta criada no meu CPF não tem como redefinir senha,pois aparece um email e número que nunca vi na vida."
gp:AOqpTOFH0tSvCXINoVDbbgM6V09YTzIu2kwLIHxxRyCKR3gy0BsO3sxZ4Ec5zyqoKcQciYKTahdAmhre555fsA,1,negative,Horrível. Informa que já tenho conta e não dá pra recuperar senha . Ao confirmar as perguntas pessoais informa que está divergente .
gp:AOqpTOEJs5z-ZP_6q-PEwenJAVdLYFN8rs5Ef-dmYA5VnuzUDHtKJXH2xhCT9sUW2m7vi2gI-c3XhXaJaSGW6A,1,positive,"Eu não estou conseguindo fazer nada com problemas com senhas mim ajudem por favor, obrigada"
gp:AOqpTOEOH7MckbS3PbqitEvI6gIWM67spbwVxQnI9OKcIhfcw2CFWPC1F4jkl16RzKCfRDPxYjGum-J-tDd-VQ,1,negative,"Não consigo acessar porque pede reconhecimento facial e não me reconhece, e só pra quem tem CNH? Como e isso? Péssimo"
gp:AOqpTOGY3DDyO3t8e_JEh5a_7cvsuF5RSzjnLTu4ansd6Pi4ZhE39loT_ycEoSp8Vkkm-i--KdlCVb2jEjAhqA,1,negative,"Coloco em cadastrar pois até onde sei não tenho cadastro. Faço o procedimento de tirar a foto e aparece a mensagem de que ""não temos essa biometria no nosso banco de dados"". Ou seja, incoerente!! App horrível e com péssima funcionalidade! Aliás, como a maioria das ferramentas do governo..."
gp:AOqpTOFdVoxkLn3wHzHwYZdbLV6gsEFBW-BgwIRCZbdsu-5cATa1ZkM5yaI596WL8CD61LJiEyK-0Qmita_rxA,0,positive,"Não consigo acessar minha conta...faço o procedimento de validacao facial mas não dar sequência..e se vou criar conta,diz que já tenho,sendo q não procede"
