Date,ID,Score,Text,User Name,Version,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,is_usability,is_classified,tam_comentario,col,count_col
2020-05-12,gp:AOqpTOEbcL64ocp-L5NyWm-R2_MB_88ZZdJ9uF5wWf5EUCbmulqer75beBl-GLZTNRnLD1Xa3ygNHwp3Y1y9hA,1.0,"Alem da demora para o reconhecimento facial , a imagem fica TOTALMENTE preta !!",Mary Sousa,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,,
2020-05-22,gp:AOqpTOEg5so4pGTW5SsSnMQLXnUjs5M7MeiWYwNHN__RrjGGxqspMsb5fhFpSsz8clq6Eyovs3NvMNBNUVl3hQ,1.0,"Estou com o mesmo problema, diz que já tem cadastro, mas eu nunca entrei no site",Gabriel Oliveira,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,,
2020-05-21,gp:AOqpTOEoZ9_tCo7eJkfc5q_Tb-19HzS5QsNZ8xuS__f9KMivBvIJ32TfJat0rhTB6NKNTYcADSJWc4fkjPEDfg,1.0,"Péssimo , não consigo recuperar minha senha , em indo no gov.br e recupera senha",Danielle Lara lopes,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,,
2020-06-16,gp:AOqpTOFLYGPIJj0hqLTgSaswNAQv6TyHeu6gGq1YbqUMJrHj8olF6L8c-DxyTqiJDkEgno54hEc47ZPydRT3yQ,2.0,"Traz informações incorretas do sus, numero do cartao sus, e não permite corrigir.",Flavio Vasconcelos,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,81,,
2020-06-05,gp:AOqpTOEnnXhIwukW3788sWZvmsUONjFlOO-ANXfejCiZeSE4sQafxniZ-7Bx7xkTZ61uVWe8ITN7qbafVe1dnw,1.0,Instalei agora e ao tentar cadastrar diz que ja tenho conta. Não consigo acessar.,Keila Freire,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,,
2020-05-12,gp:AOqpTOFfUocGBw2J5YSTYmklg9dCVLPIPIwE2WIlJU0EmFJJe1XEIUoFMYavVomvA2hLAim2lc2moJ1iCdyRtg,1.0,"Precisamos que vocês concertem isso , porque isso é um absurdo pra nós estudantes",Jucinaldo Santos,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,,
2020-05-11,gp:AOqpTOFSxJp-vZd62Pssv_CFbiFCa4OUeqWwwXEgpmOJ9VhRsxQnbIBl0OOXeZ4c-M4pDLhLQzMDp-azpp0Zyw,1.0,"Não consigo fazer a validação facial, diz que não tenho cadastro. Sendo que tenho",Ayane Coimbra,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,,
2020-05-12,gp:AOqpTOHo_oLndCl2iny51X2m1mmhrh10H-2W1uimISXw0kQElgIPop50BQMFE-BCtk3XgEE9spkL1lxsqJqXEQ,1.0,"Não tem como resetar senha. Não lê o Qr Code da carteira. Em resumo, não funciona.",Driele Gobbe,1.0.0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,82,,
2020-05-11,gp:AOqpTOHhW2gPtZj8ZeSvSrhcxos3KeV-kzXVzRi6Xru2eGy7bWJkCxDbv9WjYAsW3HzgcTfzw8MHBHkVuFacKA,2.0,Nao consigo entrar no seguro desemprego e nao consigo cadastrar a biometria facial,Tabata Cristina,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,,
2020-07-04,gp:AOqpTOFuWy-nB5RnrQKLp8ulS6mrKL-y5E0GrRBhn7rHYQ72r9ElFAmRCBtahec5OPPLwSl0Y_w0EaPvBCw1EQ,1.0,Não tenho cnh e não consigo fazer a autenticação e nem o número 158 consigo contato,luisa rosa,1.1.2004,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,83,,
2020-06-25,gp:AOqpTOHb62SezNcOX3ST4JQCZwbs5JX_JykmquXAN7KV3912g-fBDadvNtR8e5teIzaHOp6u0ZExETF5sS6gSg,1.0,Não cadastra o reconhecimento facial... realmente um lixo de app.. Perda de tempo..,IVAN IVAN,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,83,,
2020-06-22,gp:AOqpTOEKcZriJuY69sRWl_7uN9qzf6fyPRuDJ4in-kosXkOObMgn7Yh6L9dNbI1wDI4ZoqX1uLW88rBlo3Llpw,5.0,"Eu gostei e tanto baixei pra redefinir a minha senha e funcionou, nada de reclamar!",Daniely Soares,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,83,,
2020-06-18,gp:AOqpTOGPkc81ZDYUvLjiVCVjRYqNI1XlZuGCD6ugIbxiDRApjfykEWRxUXUFglWyX6tDEh5yMQSSm3gjFX1uAw,1.0,Eu não tenho CNH é mesmo assim quando coloco meu CPF pede CNH não sei o que faço 😔,Anna,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,83,,
2020-06-05,gp:AOqpTOHoyF59DJiAH99vZSpN38iSwPwRPXn9B_mZMApolk7_0AHYjpI_BgmcgeFvclGNfYM_TrooVJJTTfs77Q,1.0,"Não funciona, não reconhece os dados e informa que não consta na base da biometria.",José Pedro,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,83,,
2020-05-13,gp:AOqpTOGPz9AZjuIn0sCCnePOKKcWcUH6HuxgXQIvuxPSnNGEP9JqAEUUNcbMRz767gLdiZs86re1o0Y1rk9lOQ,1.0,Acabei de cadastrar quando digito minha senha não aceita muito ruim esse aplicativo,Xandy Pereira,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,,
2020-05-13,gp:AOqpTOGAjPtxHEgCvQoJvmnXvAxGvYkvOyqoSImUbGraiIei_yt74ESR2plOes_jfca_ALmaGBFlAho7e7ZdOg,1.0,"Tento acessar, porém, informa que não constam informações biometricas ou algo assim",pedro Buccieri,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,,
2020-05-11,gp:AOqpTOFRfbO85-tmnLTadT5FN8WkgcIVkpz1I6-auIqeBYhiK6JPfPgu1f1EddpDueedXqfSNERW3xtG0kTFuA,1.0,Péssimo esse app. Não conclui os dados biométricos. Só repete que houve erro e tal.,SNAYC GAMES,1.0.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,83,,
2020-05-11,gp:AOqpTOEFsi0P1b_hKnG7Rvq_W70tfZ_zs8el3daeVt8z3ZXfHt9IeDDz5qTQbNNKbvvQ_nJtl59ntPXcHXdYnQ,1.0,Quando entro fala que já tenho cadastro mas nunca fiz e nem sei a senha como fasso?,roberta andrade,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,,
2020-05-11,gp:AOqpTOFePbDaAX7dny5CCkktiURyPFRuopyvdbixnVMTAbHNdRnlGvhdTctNiu3Rk31FM1CL63NQvR7S2osRVw,1.0,"Nao consigo acessar, diz que ja tenho cadastro mas nao tem nem como recuperar senha",Nillan Bocz,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,,
2020-05-01,gp:AOqpTOGaKZx_PONJU1X-nF0ZpZXKt8zD5s_95yx2b1QxYfGAh3g-d5ZnbhpHNb5PQhW7mkex8GHZdjP2oiN78w,5.0,"Ótimo, porém é bom implementar novas funcionalidades, como mudar os dados pessoais.",Matheus Alves Rocha,1.0.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,83,,
2020-07-03,gp:AOqpTOEUO1uSVxlYy_QhPLm3obMjLe2QeG54dijFDWZEVS6OpcJAmHg_fiHqSulcBN_I_H4dVityIisZVicvAA,1.0,Ruim . Aplicativo fala que tem cpf cadrastrado se nunca baixei esse aplicativo antes,W L,1.1.2004,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,84,,
2020-05-25,gp:AOqpTOEuuoynT-PaEWALAx0o9XbuQotGOKvHF4rWQ65gzXpGVUoWrKadtpur7JdHC3rrefvsfd1YYbVuzVk7WA,1.0,"App péssimo, já faz mais de uma hora que tentou redefinir minha senha e não consigo.",Emilyane Oliveira,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,,
2020-06-17,gp:AOqpTOFZtaBX9jVmoxDbJ-qC3-ZlaZnfnYxApBPgpPkdiBcS26ld2pYTJhLE81VU7lMaVb7I2gsZYL08XKUiFQ,1.0,"Péssima experiência, tecnologia ruim de reconhecimento facial, não comporta biometria",David Palácio,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,85,,
2020-05-06,gp:AOqpTOEhs5dL5qhw9j0WKnuBP7jnSLr9ZhhgqEWB40Kf0QbB7fe2dmJ7NTfzC_sNPIlSdG0_uVZPwasdd0nyQA,3.0,Não consegui acessar o aplicativo quando coloco o celular pra ler o cód informa erro.,Regina Lucia Galocha de Almeida,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,85,,
2020-05-02,gp:AOqpTOFKqn4DH2YE6hlqK5ds_8fgzsMSZbBkEXjyC6FdVrzsNHfk_yEZYZa1mhrLLgQsT4ezbXIuVEkK2eI4kg,5.0,"Sim,,, facilita muito em vários serviços e o mais importante,,sem sair de casa 👏👏👍",Giraia Ed,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,,
2020-07-03,gp:AOqpTOEAJ9Tk0M96TAw9mTLfowojI0bJytK39mbFL4wQOIAOgf2emGFVhlNlc1hNok9K61pUekYKph2vV20mwg,1.0,Não lê o QR você da habilitação. E nem em sonho reconhece a face. Muito mau projetado.,Luiz Fábio V. S. Schmid,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,86,,
2020-07-02,gp:AOqpTOFsJFNizKMglt91meeRc0uDnL6ITCXZjxEvBQobhculgrnd-WZ_4BXEtZXuZcDurW8gHLJm2vvhfzVADw,1.0,"Aplicativo horrível, colocaram um estagiário pra programar e deram prazo de 6h só pode",Jivanis Games,1.1.2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,86,,
2020-06-30,gp:AOqpTOH4WsdasJiBeQbzrDRdOJOymtXmQcVxcRhRrTNkM6t-5MF-tGcbE7Outx-lGGgJVL0TZiriMcmCd8grvw,1.0,"Quem não tem CNH não é cidadão para o aplicativo, visto que não conseguimos acessá-lo.",Isabely Lima,1.1.2004,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,86,,
2020-06-03,gp:AOqpTOH2NSFZCaSENGrPqJeSoayP4LU6VTZ21t0K368aZe9ejswp_ZLKs3u7fNEHKANR1wGRr8soupgg9JDhwQ,1.0,Recuperei a senha tirei as fotos e agr não entra mandado eu verificar as credenciais !,Thais Pimenta,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,86,,
2020-05-14,gp:AOqpTOG1M0tur-4r5SDvqI_aatZqeV9rSTThKKQ0w37oUXm_dojLwEy-x-Bd2O0l1TGS1QePCU_ibai5zo5JNg,1.0,"App não funciona, faço o procedimento do rosto e aparece que não consta nos registros.",José Armando Sampaio Claudino,1.0.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,86,,
2020-05-05,gp:AOqpTOHJQjGpGOcOp29gbxnD-vTAqGkfjs5xpTWIoax6BQks7aES0LtpcWI87U8ti8L2Nw1zPAxxnh69jeVxsg,1.0,"tô tentando abrir o aplicativo e ele fecha ,já desinstalei e instalei de novo e nada .",keilinha andrade,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86,,
2020-07-06,gp:AOqpTOFAXXOitBZLGbm1Aoa9DBSb5G7F4cAtBm3qIx2rs4ZPrjx5hRw-L7DL1Uf5PIkJFBwEzij4vp7f8cCRVQ,1.0,"Péssimo, para que tanta tecnologia facial se não funciona. Não perca tempo, não instale",David Brandes,1.1.2004,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,87,,
2020-07-04,gp:AOqpTOHG9Z38dCoYlkvwx59nXDTwgqt8ZJy0yniC28ahCtW7B4vDC4rSrPxFDidoKRIQtG2p7FuMCJ943hjt4w,1.0,"Sem futuro Não Reconhece, a facial Quase tudo que o governo e assim não funciona claro.",Antonio Mauricio,1.1.2004,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,87,,
2020-06-23,gp:AOqpTOEz6jefArq7ToDrib4ZS4lZrIgPe7gpuvFWpEjxJzooF_wPf2w-YaZ7pVfO5_YdvoNtcbAqE6VRfMJmww,1.0,"Não gostei, quem não tem informação biométrica não tem direito de acesso, uma patifaria",Lucas Faria,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,87,,
2020-05-29,gp:AOqpTOHQufj0XPT8dIUP_vexti4NrguZon13CNK0WZUYDjbEZ-9HM0ea6irpFp35HoMySY1CF5wtNScZrxvVMQ,5.0,É muito bom ter esse aplicativo ele nos mantém informado de tudo da nossa aposentadoria,Raimunda Amaral,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,87,,
2020-06-17,gp:AOqpTOH-ynHXLjxBOV_L6PL0Q_nnE-tYgRdf6Kdlf3gRv2TJEEFCW7ErxRv0WWA4MhuiJFcC4uGnvcvUdO2hdQ,1.0,"Péssimo, trava, da que ja existe conta que nunca foi feita, não consegue redefinir senha",MARIANE BARBOSA Mari,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,88,,
2020-06-11,gp:AOqpTOHFscwbNRwZVTEeU4vER3KpZPDNORyowaQ5FfdbpXsUSLB_xC8nprDBqTitT04PhylooEa9edzgaI8V0A,1.0,Impossível recuperar senha por esse App ou fazer recadastramento! Super insatisfeita!!!!,Luana Fernandes,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,88,,
2020-06-02,gp:AOqpTOE88RhQVlJQ57JkvlAasE6o1JykQ6-sQDWgpiY-gpPF0AaJ-YOvadBfigXmBe21klNx4jcESzYW1wKPlg,1.0,"Péssimo app, não possibilita a recuperação da senha, uma serie de erros nas informações.",udr dutosca,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,,
2020-05-31,gp:AOqpTOFyjCpY9qkrx1jBBsUqWC-JX8XalKQrxQlrwBawl86k8a0dW86wmuH2JZsmIJjwL7yeVZyui7qDfuy0zg,3.0,Não está sendo possível acessar nenhum app da plataforma gov.br com o certificado NEOID.,Rafael P Seara,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,,
2020-05-15,gp:AOqpTOH4qjxQ63vlZNqe5bJkIN-BOU6-ZUQk0r5jwyR-ewIprC39YX9rL7oIif0pst7lZpAwlBdWkIyxSpxJ3w,1.0,Nunca me cadastrei. Diz que já tenho cadastro e não tem opção esqueci senha. Não no App.,Adriana Santana,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,,
2020-06-22,gp:AOqpTOHAGC6ZvSnaJM_VblWzif6nGIrz0DNL4Kw2fn5muuSjtS7jnmh2sCTlDvnt-9LUiCuPcD9J5XXITG4bVA,1.0,Aplicativo pede cadastro da biometria. Tenho biometria cadastrada no título.. não entendi,Iann Gabriel,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,89,,
2020-05-17,gp:AOqpTOFY3fsUzd3ZdKQilLkhh7qOpjsFKZPN9ZYUp8ifwWfn5K2DNs2y7mP8n_5OeHAmnvLWZxAYMItDFf09BA,5.0,"Iniciativa importante para acesso aos serviços digitais, facilitando e desburocratizando.",Fabio Hochleitner,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,,
2020-05-16,gp:AOqpTOEqe_Gv9IP14ngH6sDQCTA9gk4suyP7JkMneFrYaA75lAydmOMtm141anE-CTW0gT3es9uUpMyNPvdR4g,1.0,Péssimo não me lembro a senha cadastrada e não tem uma opção de recuperar a senha. Inútil,Carlos Maffi,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,,
2020-06-28,gp:AOqpTOGRlLB5nJ9X2LfHR_B7xVIhtH2ccOdgwcVrnJHPzivQPmP5MRE19tbLnyG5Q8fgGtcPQ6O8aSlsozjg_Q,1.0,Muito dificil fazer a prova de vida. Ja tentei umas 20 vezes e o tempo nao da pra concluir,franklin nasaret,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,90,,
2020-06-26,gp:AOqpTOG3aShGTr2S9Mn92_qVqVnz8bfLVhYld1Bf0I3qwiAOBwbngjOL5OoZazMTSlDwBmF5v-ORYHHP4IL3Sw,3.0,"Esqueci a senha. Na opção "" esqueci minha senha"" não aparece e-mail e telefone, como faço?",Cristiane Lisboa,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,90,,
2020-06-25,gp:AOqpTOHbqt1zSiHpGTmFoMUSe4JBNTxC88_XsNQgJlIDarrCITdRDzYnntNim_Ew5-lHogbpFGaGaLSxXhQ_og,1.0,Não estou conseguindo baixar o aplicativo e observei que o número do meu cel está errado .,Dulcinea Tellini,1.1.2002,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,90,,
2020-06-16,gp:AOqpTOHgp9CLvzOr_LSM69OOv9VPh97Kb2_Aod3eM1C06j60olq43sl4qvm7iQfWSaIpv3ZJ-AQ8TrK-7kSqmQ,1.0,Um lixo de aplicativo !!! Que vergonha. Simplesmente não funciona. Sequer consigo iniciar.,Marcelo Wiginewski,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,90,,
2020-05-27,gp:AOqpTOHlIMjIHOzfWFbAZMR3yCrBP6HPwfOohSiCOvRjmQNnPW6PiUS_mYRQlyHHbnyZPCT8RsbcWwrVi6WFig,2.0,"Quero recuperar minha senha, mas não tenho mais acesso ao email cadastrado. O que eu faço?",Mundo Filmes e Séries,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,,
2020-05-16,gp:AOqpTOHeCF3sbeyfsJRa6icfq7RW_-syD6RAG-wd7UOEyVxzKcAeQYPLUGpDbS6IYq1zaw3pr__htT06TPek6Q,1.0,"Digite a senha mas se vc não tem ou não lembra, não tem botão para recuperar senha... ????",M Casi,1.0.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,90,,
2020-05-14,gp:AOqpTOHnnlH-f0SS_1qOAPB6R7DzdzKmdOkUz7tQAOahegSq4T_pxlGl-wLvlMaJhFO4M-wfZbBK83anr3YCAg,1.0,"Tento fazer meu cadastro fala que já tenho cadastro, como faço pra recuperar meu cadastro.",Antônio miciano Silvestre do Carmo Silvestre,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,,
2020-05-06,gp:AOqpTOFNdimDucUKULqdk3pTfhG8nDfZ8r7wk86tFbkYBcJjAEw14RfwtzAdIpxVakekvyYWdq-JXn7di2lzdw,1.0,Chega a ser ridículo ter que fazer reconhecimento facial e depois não ter acesso a nada...,Jean Paulo Fernandes,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,,
2020-05-04,gp:AOqpTOGMDW-_b6YOg0m8D2wJ0h216rphVJE2UwrHLwHZ81nocUne_zJ8P4rlf4Wcp_2XNq81n97V89dKfs4g6w,1.0,Estou com caimbra na boca e meus olhos secos de tanto sorrir e pisca e nao deu em nada aff,Raquel Silva,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,,
2020-05-21,gp:AOqpTOHsBaqKlD-MTnMBUh6vUu99slOYj4jRjqxBhXQdEj9gWNs4fzOm7oNookIeOdqN0H6jnGZBGy0zVu-BlA,1.0,"Quero saber como faço para recuperar minha senha , não tem a alternativa de email por que??",Valmir Calixto,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,,
2020-05-17,gp:AOqpTOFw7lInSVxk3IvsvLdcUb3ad4JzI99TDKh1BA71YnCThEAUh7boPg7cK1DUrc8AxoSH84v43lxjcgPYPA,1.0,Nao gostei ja me cadastrei mas nunca entra minha senha e fica voltando para o cpf e um saco,marcia thomazini,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,,
2020-05-12,gp:AOqpTOHLInAqw90ySPsqluWwTeQiA6oUGjK_45BAhVjZI_YNJDghzD7PCeqZ_BHFHTs-NLoQ8hxyyISN-46hYQ,1.0,"Diz que tenho cadastro,mas o e-mail e telefone que aparece não conheço. Não consigo acessar",paula kleinau,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,,
2020-05-05,gp:AOqpTOEJs5z-ZP_6q-PEwenJAVdLYFN8rs5Ef-dmYA5VnuzUDHtKJXH2xhCT9sUW2m7vi2gI-c3XhXaJaSGW6A,3.0,"Eu não estou conseguindo fazer nada com problemas com senhas mim ajudem por favor, obrigada",Rosangela Maria,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,,
2020-07-05,gp:AOqpTOEGzvgj8OCstwjuU6QJAyWykqOLEBlNwFYYraY4cCpv3EVWmdrvXeG6JEkq_9-Wn9jQd1VzEHfT7PXmYA,2.0,"Não consigo terminar a validação biométrica porque não tenho CNH,não entendi esse requisito.",autemas,1.1.2004,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,92,,
2020-05-14,gp:AOqpTOHR7ni3I1B4kYWhxGJJSIIR0h9XzFV4745erDFH74iPRkQgODLXbRaiZKYwh7ZIv_XLzHkkXQdmMCdqGw,1.0,Ola como todo app do governo e uma lástima esse app ta difícil registrar a face no cadrastro,Josinei Santos Dutra,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92,,
2020-05-11,gp:AOqpTOHlQOkoNpvAvJUEuxWafuddYrwqGAFvub3ZUqUr03BWJ5N3YbTQNBi2UYQqX6ocnKcNZIPSDntF6476Qg,1.0,"Baixei o app, não tenho cadastro, mas está aparecendo que tenho cadastro. O que posso fazer?",Danilo Gonçalves,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92,,
2020-05-11,gp:AOqpTOEdUoPGZVVYhnuI6JEawzTlK0hsV37x2XP3jD5z3z_Q5RyVeUg5ABZfm09qWzGhqfxLGoJT3-Wpq0afmA,1.0,Esse App e um golpe ele diz que tenho conta nele sem nunca ter nem acessado cuidado pessoal.,Jane Kelly,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92,,
2020-05-07,gp:AOqpTOGecgSWhJDCZcxh_Qmns6uqf52txETIuP6FYl0pOOWpLf8Vg9VxlKDTQ1zgv4Hq_1TzvBx24HoWJ0aCcw,2.0,"Cadastrei o email do meu antigo trabalho, agora não consigo gerar nova senha. Como proceder?",Alvaro Camargo,1.0.0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,92,,
2020-05-07,gp:AOqpTOHL1lG8_K-r2hSkWr_bUb9bx4MT69uTxgffbClvC5sdrK4iLKOKhGThGz61NqkTESZd19JXkzMUeuJQUw,1.0,Precisando da ajuda para redefinir uma nova senha de acesso no aplicativo por favor me ajuda,Lucilleny Sousa,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92,,
2020-05-06,gp:AOqpTOH6vA8cmorrL0FCHHA3eXZamqiOjEg--iyVjl970ceGf5qmAv5-d1Wv4V1PkCnTUybkZodz1t7JlFzajQ,1.0,Nao consigo fazer o login diz que ja tenho cadastro nao sei mais a senha e nao consigo mudar,Bruno Silva,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92,,
2020-06-20,gp:AOqpTOGEcnLjKWDpr9XKvuZ2ZHDX33IBz1tjiajW7jzoQ6-kLt7qXE8pYAZ5U5SmMatnIFQJqH3eKKgzH-A7iA,2.0,"Poderia ter a opção de fazer o cadastro sem a necessidade da CNH, pois nem todo mundo tem CNH",Marcio Ferreira,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,93,,
2020-05-18,gp:AOqpTOHuUw-MxJ92vREygcCsfjfkFFSm1azEZSUFru5btvA_-tpoeibR3f2Qlw39B4K1-hXLiC9Yksv7_rrYBg,4.0,O meu código não chegou deste ontem e tô começando a fica preocupado se vou perde a inscrição,Lucas Santos,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,93,,
